,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
507,507,NW8NA,CARICARE,con_socio,70,pesimista,0,"[Decimal('0'), Decimal('4370.174'), Decimal('-318.7063'), Decimal('2902.6506'), Decimal('1517.4917'), Decimal('698.1522'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
508,508,NW8NA,CARICARE,con_socio,80,pesimista,0,"[Decimal('0'), Decimal('5039.4109'), Decimal('355.1304'), Decimal('3397.1725'), Decimal('1863.5422'), Decimal('859.4482'), Decimal('441.2104'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
509,509,NW8NA,CARICARE,con_socio,90,pesimista,0,"[Decimal('0'), Decimal('5708.6478'), Decimal('1016.2511'), Decimal('3795.2187'), Decimal('2115.1966'), Decimal('979.4931'), Decimal('522.111'), Decimal('273.5219'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
510,510,NW8NA,CARICARE,con_socio,95,pesimista,0,"[Decimal('0'), Decimal('6043.2663'), Decimal('1346.8115'), Decimal('3994.2419'), Decimal('2236.3142'), Decimal('1035.9466'), Decimal('553.9717'), Decimal('303.2698'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
511,511,NW8NA,CARICARE,con_socio,45,pesimista,0.1,"[Decimal('0'), Decimal('2699.7115'), Decimal('-2124.0005'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
512,512,NW8NA,CARICARE,con_socio,50,pesimista,0.1,"[Decimal('0'), Decimal('3034.33'), Decimal('-1651.7714'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
513,513,NW8NA,CARICARE,con_socio,60,pesimista,0.1,"[Decimal('0'), Decimal('3700.9371'), Decimal('-707.3132'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
514,514,NW8NA,CARICARE,con_socio,70,pesimista,0.1,"[Decimal('0'), Decimal('4370.174'), Decimal('139.184'), Decimal('2902.6506'), Decimal('1517.4917'), Decimal('698.1522'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
515,515,NW8NA,CARICARE,con_socio,80,pesimista,0.1,"[Decimal('0'), Decimal('5039.4109'), Decimal('800.3048'), Decimal('3330.5363'), Decimal('1832.409'), Decimal('847.6844'), Decimal('441.2104'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
516,516,NW8NA,CARICARE,con_socio,90,pesimista,0.1,"[Decimal('0'), Decimal('5708.6478'), Decimal('1461.4255'), Decimal('3728.5826'), Decimal('2074.6444'), Decimal('960.5915'), Decimal('511.4435'), Decimal('273.5219'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
517,517,NW8NA,CARICARE,con_socio,95,pesimista,0.1,"[Decimal('0'), Decimal('6043.2663'), Decimal('1791.9859'), Decimal('3927.6057'), Decimal('2195.7621'), Decimal('1017.0451'), Decimal('543.3042'), Decimal('303.0548'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
518,518,NW8NA,CARICARE,con_socio,45,pesimista,0.2,"[Decimal('0'), Decimal('2699.7115'), Decimal('-1568.1492'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
519,519,NW8NA,CARICARE,con_socio,50,pesimista,0.2,"[Decimal('0'), Decimal('3034.33'), Decimal('-1095.9201'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
520,520,NW8NA,CARICARE,con_socio,60,pesimista,0.2,"[Decimal('0'), Decimal('3700.9371'), Decimal('-151.4619'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
521,521,NW8NA,CARICARE,con_socio,70,pesimista,0.2,"[Decimal('0'), Decimal('4370.174'), Decimal('584.3584'), Decimal('2865.8539'), Decimal('1517.4917'), Decimal('698.1522'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
522,522,NW8NA,CARICARE,con_socio,80,pesimista,0.2,"[Decimal('0'), Decimal('5039.4109'), Decimal('1245.4791'), Decimal('3263.9002'), Decimal('1791.8569'), Decimal('828.7828'), Decimal('437.0547'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
523,523,NW8NA,CARICARE,con_socio,90,pesimista,0.2,"[Decimal('0'), Decimal('5708.6478'), Decimal('1906.5999'), Decimal('3661.9464'), Decimal('2034.0923'), Decimal('941.6899'), Decimal('500.776'), Decimal('273.5219'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
524,524,NW8NA,CARICARE,con_socio,95,pesimista,0.2,"[Decimal('0'), Decimal('6043.2663'), Decimal('2237.1603'), Decimal('3860.9695'), Decimal('2155.2099'), Decimal('998.1435'), Decimal('532.6367'), Decimal('296.0828'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
525,525,NW8NA,CARICARE,con_socio,45,pesimista,0.3,"[Decimal('0'), Decimal('2699.7115'), Decimal('-1012.2979'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
526,526,NW8NA,CARICARE,con_socio,50,pesimista,0.3,"[Decimal('0'), Decimal('3034.33'), Decimal('-540.0688'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
527,527,NW8NA,CARICARE,con_socio,60,pesimista,0.3,"[Decimal('0'), Decimal('3700.9371'), Decimal('368.412'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
528,528,NW8NA,CARICARE,con_socio,70,pesimista,0.3,"[Decimal('0'), Decimal('4370.174'), Decimal('1029.5328'), Decimal('2799.2177'), Decimal('1509.0694'), Decimal('696.9741'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
529,529,NW8NA,CARICARE,con_socio,80,pesimista,0.3,"[Decimal('0'), Decimal('5039.4109'), Decimal('1690.6535'), Decimal('3197.264'), Decimal('1751.3047'), Decimal('809.8812'), Decimal('426.3872'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
530,530,NW8NA,CARICARE,con_socio,90,pesimista,0.3,"[Decimal('0'), Decimal('5708.6478'), Decimal('2351.7742'), Decimal('3595.3103'), Decimal('1993.5401'), Decimal('922.7884'), Decimal('490.1086'), Decimal('268.2872'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
531,531,NW8NA,CARICARE,con_socio,95,pesimista,0.3,"[Decimal('0'), Decimal('6043.2663'), Decimal('2682.3346'), Decimal('3794.3334'), Decimal('2114.6578'), Decimal('979.2419'), Decimal('521.9693'), Decimal('289.1107'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
532,532,NW8NA,CARICARE,con_socio,45,probable,0,"[Decimal('0'), Decimal('2699.7115'), Decimal('-3873.4235'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
533,533,NW8NA,CARICARE,con_socio,50,probable,0,"[Decimal('0'), Decimal('3034.33'), Decimal('-3401.1943'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
534,534,NW8NA,CARICARE,con_socio,60,probable,0,"[Decimal('0'), Decimal('3700.9371'), Decimal('-2456.7361'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
535,535,NW8NA,CARICARE,con_socio,70,probable,0,"[Decimal('0'), Decimal('4370.174'), Decimal('-1512.2779'), Decimal('2902.6506'), Decimal('1517.4917'), Decimal('698.1522'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
536,536,NW8NA,CARICARE,con_socio,80,probable,0,"[Decimal('0'), Decimal('5039.4109'), Decimal('-600.7862'), Decimal('3471.2881'), Decimal('1863.5422'), Decimal('859.4482'), Decimal('441.2104'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
537,537,NW8NA,CARICARE,con_socio,90,probable,0,"[Decimal('0'), Decimal('5708.6478'), Decimal('60.3346'), Decimal('3938.3056'), Decimal('2202.2736'), Decimal('1020.0801'), Decimal('532.241'), Decimal('273.5219'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
538,538,NW8NA,CARICARE,con_socio,95,probable,0,"[Decimal('0'), Decimal('6043.2663'), Decimal('390.895'), Decimal('4137.3287'), Decimal('2323.3913'), Decimal('1076.5337'), Decimal('576.8778'), Decimal('303.2698'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
539,539,NW8NA,CARICARE,con_socio,45,probable,0.1,"[Decimal('0'), Decimal('2699.7115'), Decimal('-3198.215'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
540,540,NW8NA,CARICARE,con_socio,50,probable,0.1,"[Decimal('0'), Decimal('3034.33'), Decimal('-2725.9859'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
541,541,NW8NA,CARICARE,con_socio,60,probable,0.1,"[Decimal('0'), Decimal('3700.9371'), Decimal('-1781.5277'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
542,542,NW8NA,CARICARE,con_socio,70,probable,0.1,"[Decimal('0'), Decimal('4370.174'), Decimal('-837.0694'), Decimal('2902.6506'), Decimal('1517.4917'), Decimal('698.1522'), Decimal('350.1799'), Decimal('154.5303'), Decimal('-313.6339'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
543,543,NW8NA,CARICARE,con_socio,80,probable,0.1,"[Decimal('0'), Decimal('5039.4109'), Decimal('-60.0201'), Decimal('3459.3145'), Decimal('1863.5422'), Decimal('859.4482'), Decimal('441.2104'), Decimal('214.0261'), Decimal('-295.3688'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
544,544,NW8NA,CARICARE,con_socio,90,probable,0.1,"[Decimal('0'), Decimal('5708.6478'), Decimal('601.1006'), Decimal('3857.3607'), Decimal('2153.0138'), Decimal('997.1199'), Decimal('532.059'), Decimal('273.5219'), Decimal('-277.1037'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
545,545,NW8NA,CARICARE,con_socio,95,probable,0.1,"[Decimal('0'), Decimal('6043.2663'), Decimal('931.661'), Decimal('4056.3839'), Decimal('2274.1314'), Decimal('1053.5734'), Decimal('563.9197'), Decimal('303.2698'), Decimal('-267.9712'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
546,546,NW8NA,CARICARE,con_socio,45,probable,0.2,"[Decimal('0'), Decimal('2699.7115'), Decimal('-2523.0065'), Decimal('1481.0568'), Decimal('652.3654'), Decimal('294.9124'), Decimal('122.6035'), Decimal('-331.6267'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
547,547,NW8NA,CARICARE,con_socio,50,probable,0.2,"[Decimal('0'), Decimal('3034.33'), Decimal('-2050.7774'), Decimal('1765.3756'), Decimal('825.3907'), Decimal('375.5604'), Decimal('168.1188'), Decimal('-301.8788'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
548,548,NW8NA,CARICARE,con_socio,60,probable,0.2,"[Decimal('0'), Decimal('3700.9371'), Decimal('-1106.3192'), Decimal('2334.0131'), Decimal('1171.4412'), Decimal('536.8563'), Decimal('259.1493'), Decimal('95.0345'), Decimal('-331.899'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
